qt.qpa.xcb: Has MIT-SHM     : true
qt.qpa.xcb: Has MIT-SHM FD  : true
qt.qpa.xcb: Using XInput version 2.2
qt.qpa.screen: adding QXcbScreen(0x5c287ce07e80, name="eDP-1", geometry=1920x1200+0+0, availableGeometry=1920x1148+0+0, devicePixelRatio=1.0, logicalDpi=QPair(96.0,96.0), physicalSize=508.0x317.0mm, screenNumber=0, virtualSize=1920x1200 (1920.0x1200.0mm), orientation=Qt::LandscapeOrientation, depth=24, refreshRate=60.0, root=4b9, windowManagerName="KWin") (Primary: true )
qt.qpa.screen: initializeScreens: primary output is "eDP-1"
qt.qpa.xcb: using glib dispatcher
qt.qpa.gl: Choosing xcb gl-integration based on following priority
 ("xcb_glx", "xcb_egl")
qt.qpa.gl: Xcb GLX gl-integration created
qt.qpa.gl: Xcb GLX gl-integration successfully initialized
qt.scenegraph.general: threaded render loop
qt.scenegraph.general: Using sg animation driver
qt.scenegraph.general: Animation Driver: using vsync: 16.67 ms
qt.qpa.gl: Requested format before FBConfig/Visual selection: QSurfaceFormat(version 2.0, options QFlags<QSurfaceFormat::FormatOption>(), depthBufferSize 24, redBufferSize 8, greenBufferSize 8, blueBufferSize 8, alphaBufferSize -1, stencilBufferSize 8, samples -1, swapBehavior QSurfaceFormat::DoubleBuffer, swapInterval 1, colorSpace QSurfaceFormat::DefaultColorSpace, profile  QSurfaceFormat::NoProfile)
qt.qpa.gl: Available GLX extensions: GLX_ARB_context_flush_control GLX_ARB_create_context GLX_ARB_create_context_no_error GLX_ARB_create_context_profile GLX_ARB_create_context_robustness GLX_ARB_fbconfig_float GLX_ARB_framebuffer_sRGB GLX_ARB_get_proc_address GLX_ARB_multisample GLX_EXT_buffer_age GLX_EXT_create_context_es2_profile GLX_EXT_create_context_es_profile GLX_EXT_fbconfig_packed_float GLX_EXT_framebuffer_sRGB GLX_EXT_no_config_context GLX_EXT_swap_control GLX_EXT_swap_control_tear GLX_EXT_texture_from_pixmap GLX_EXT_visual_info GLX_EXT_visual_rating GLX_INTEL_swap_event GLX_MESA_copy_sub_buffer GLX_MESA_gl_interop GLX_MESA_query_renderer GLX_MESA_swap_control GLX_OML_sync_control GLX_SGIS_multisample GLX_SGIX_fbconfig GLX_SGIX_pbuffer GLX_SGIX_visual_select_group GLX_SGI_make_current_read GLX_SGI_swap_control GLX_SGI_video_sync 
qt.qpa.gl: Got format: QSurfaceFormat(version 2.0, options QFlags<QSurfaceFormat::FormatOption>(), depthBufferSize 24, redBufferSize 8, greenBufferSize 8, blueBufferSize 8, alphaBufferSize 0, stencilBufferSize 8, samples -1, swapBehavior QSurfaceFormat::DoubleBuffer, swapInterval 1, colorSpace QSurfaceFormat::DefaultColorSpace, profile  QSurfaceFormat::NoProfile)
qt.qpa.xdnd: dndEnable QPlatformSurface(0x5c287d58df80, class=QSurface::Window, type=QSurface::OpenGLSurface, window=Main_QMLTYPE_34(0x5c287d2f0ec0)) true
qt.qpa.xdnd: setting XdndAware for 94371862
qt.qpa.events: Event | XCB_PROPERTY_NOTIFY(28) | sequence: 211
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 938
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 939
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 940
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 941
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 942
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 944
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 945
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 946
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 946
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 947
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 947
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 948
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 948
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 948
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 949
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 949
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 949
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 949
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 949
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 949
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 949
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 949
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 950
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 951
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 952
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 954
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 954
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 955
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 956
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 956
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 957
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 958
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 961
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 963
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 964
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 965
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 966
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 966
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 967
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 967
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 968
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XCB_PROPERTY_NOTIFY(28) | sequence: 969
qt.qpa.events: Event | XCB_PROPERTY_NOTIFY(28) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 969
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 970
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 970
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 973
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 974
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 975
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 976
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 977
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 977
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 978
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 979
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 980
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 981
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 982
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 983
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 984
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 985
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 987
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 987
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 988
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 988
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 989
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 989
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 990
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 991
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 991
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 992
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 992
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 992
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 992
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 992
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 992
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 992
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 993
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 993
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 996
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 998
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 999
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1001
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1002
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1003
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1003
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1004
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1004
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1005
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1005
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1006
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1007
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1008
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1009
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1010
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1012
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1013
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1014
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1014
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1015
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1016
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1016
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1017
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1017
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1017
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1017
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1017
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1018
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1018
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1020
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1021
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1023
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1024
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1024
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1025
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1025
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1027
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1027
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1028
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1028
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1029
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1030
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1030
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1032
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1033
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1034
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1035
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1035
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1036
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1036
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1037
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1037
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1038
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1039
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1040
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1041
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1043
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1043
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1044
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1044
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1045
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1046
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1047
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1048
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1049
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1050
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1050
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1051
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1051
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1052
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1052
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1052
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1052
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1053
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1054
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1055
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1056
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1057
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1058
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1058
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1059
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1059
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1060
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1060
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1061
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1061
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1062
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1062
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1062
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1063
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1063
qt.qpa.events: Event | XInput Event(XCB_INPUT_MOTION) | sequence: 1063
